seq_page_links;link_to_voting_record;law_id;record_id
http://parlament.ba/olaw/OLawDetails?lawId=56826;http://parlament.ba/oLaw/GetOwisDocument/?documentId=172120&data=9C79D8913F0C775F3B6C0515B56B5C89&lang=bs;56826;172120
http://parlament.ba/olaw/OLawDetails?lawId=56826;http://parlament.ba/oLaw/GetOwisDocument/?documentId=174950&data=99951D3EDCD724F000A0C3F0D61583DD&lang=bs;56826;174950
http://parlament.ba/olaw/OLawDetails?lawId=56826;http://parlament.ba/oLaw/GetOwisDocument/?documentId=181062&data=69E9E701175A002A3186137C6DAC5A21&lang=bs;56826;181062
http://parlament.ba/olaw/OLawDetails?lawId=56826;http://parlament.ba/oLaw/GetOwisDocument/?documentId=183666&data=FE5662DDAC1A8A82F026CCD2DA9E420C&lang=bs;56826;183666
http://parlament.ba/olaw/OLawDetails?lawId=56826;http://parlament.ba/oLaw/GetOwisDocument/?documentId=183667&data=6905D04D0AEF594C0824DBC33D5DCDD7&lang=bs;56826;183667
http://parlament.ba/olaw/OLawDetails?lawId=56826;http://parlament.ba/oLaw/GetOwisDocument/?documentId=187688&data=CBBF638BF907967091247D81E0919C3F&lang=bs;56826;187688
http://parlament.ba/olaw/OLawDetails?lawId=56826;http://parlament.ba/oLaw/GetOwisDocument/?documentId=168866&data=E91BCDDF36C4B9C144D73D487759B95D&lang=bs;56826;168866
http://parlament.ba/olaw/OLawDetails?lawId=56826;http://parlament.ba/oLaw/GetOwisDocument/?documentId=168867&data=B439DB8BFC0F24358E12DA12AAE89403&lang=bs;56826;168867
http://parlament.ba/olaw/OLawDetails?lawId=56826;http://parlament.ba/oLaw/GetOwisDocument/?documentId=168868&data=A47FFE6C82D5BE25921DB9451F87FF0F&lang=bs;56826;168868
http://parlament.ba/olaw/OLawDetails?lawId=56826;http://parlament.ba/oLaw/GetOwisDocument/?documentId=186835&data=3490180778FAD534F4DCF6D2AE30A25E&lang=bs;56826;186835
http://parlament.ba/olaw/OLawDetails?lawId=56826;http://parlament.ba/oLaw/GetOwisDocument/?documentId=191070&data=9348125B6C857779FFD7BF1ED40996B7&lang=bs;56826;191070
http://parlament.ba/olaw/OLawDetails?lawId=56764;http://parlament.ba/oLaw/GetOwisDocument/?documentId=172112&data=047A0C32912BDA86C5FBA183819A6173&lang=bs;56764;172112
http://parlament.ba/olaw/OLawDetails?lawId=56764;http://parlament.ba/oLaw/GetOwisDocument/?documentId=172113&data=638D78E0D7B60DC72052E2CA052D4CFE&lang=bs;56764;172113
http://parlament.ba/olaw/OLawDetails?lawId=56764;http://parlament.ba/oLaw/GetOwisDocument/?documentId=174945&data=284571C8DCA2968E2A35B5D51D62A14C&lang=bs;56764;174945
http://parlament.ba/olaw/OLawDetails?lawId=56764;http://parlament.ba/oLaw/GetOwisDocument/?documentId=181063&data=D74E78E79AEE5940D70FE85EFCC541F2&lang=bs;56764;181063
http://parlament.ba/olaw/OLawDetails?lawId=56764;http://parlament.ba/oLaw/GetOwisDocument/?documentId=169264&data=44DB7B9CB4EAEDEE1268352D3D877B9B&lang=bs;56764;169264
http://parlament.ba/olaw/OLawDetails?lawId=56764;http://parlament.ba/oLaw/GetOwisDocument/?documentId=168889&data=896C5AAC5AB7B25B1DECF9611EBD2CEB&lang=bs;56764;168889
http://parlament.ba/olaw/OLawDetails?lawId=56764;http://parlament.ba/oLaw/GetOwisDocument/?documentId=168890&data=326D2195F8E8E63F1D42D61CEC7280A2&lang=bs;56764;168890
http://parlament.ba/olaw/OLawDetails?lawId=56764;http://parlament.ba/oLaw/GetOwisDocument/?documentId=170700&data=3045757D7AB98DBE89DC615169DB7666&lang=bs;56764;170700
http://parlament.ba/olaw/OLawDetails?lawId=56764;http://parlament.ba/oLaw/GetOwisDocument/?documentId=175591&data=DC316E1B7A15C94B1B2060EB797E2675&lang=bs;56764;175591
http://parlament.ba/olaw/OLawDetails?lawId=56764;http://parlament.ba/oLaw/GetOwisDocument/?documentId=177454&data=40A2D2573FA695DE4BEFA7D1254CFE0A&lang=bs;56764;177454
http://parlament.ba/olaw/OLawDetails?lawId=56643;http://parlament.ba/oLaw/GetOwisDocument/?documentId=181071&data=904127DE59CCB23428AA1967A0F532AB&lang=bs;56643;181071
http://parlament.ba/olaw/OLawDetails?lawId=56643;http://parlament.ba/oLaw/GetOwisDocument/?documentId=183664&data=3BFF2FF88DFEB71B4EF9CE0EC3FC59EE&lang=bs;56643;183664
http://parlament.ba/olaw/OLawDetails?lawId=56643;http://parlament.ba/oLaw/GetOwisDocument/?documentId=185984&data=33BA5D60CD99607DF3574E86B452F1EF&lang=bs;56643;185984
http://parlament.ba/olaw/OLawDetails?lawId=56643;http://parlament.ba/oLaw/GetOwisDocument/?documentId=170699&data=AAED7F829069C0F7472F1A01D23FDEDB&lang=bs;56643;170699
http://parlament.ba/olaw/OLawDetails?lawId=56643;http://parlament.ba/oLaw/GetOwisDocument/?documentId=172205&data=D0AE191FE3D6D98BCF2F06D95FEB2E50&lang=bs;56643;172205
http://parlament.ba/olaw/OLawDetails?lawId=56643;http://parlament.ba/oLaw/GetOwisDocument/?documentId=175480&data=5795DE457231A00D65747BD703DA0C6B&lang=bs;56643;175480
http://parlament.ba/olaw/OLawDetails?lawId=56643;http://parlament.ba/oLaw/GetOwisDocument/?documentId=177453&data=7F29F5462075F2BE4B663ACD47D2B4B8&lang=bs;56643;177453
http://parlament.ba/olaw/OLawDetails?lawId=56588;http://parlament.ba/oLaw/GetOwisDocument/?documentId=174946&data=27B9AABA588D8D72B1E5D297EE6545C9&lang=bs;56588;174946
http://parlament.ba/olaw/OLawDetails?lawId=56588;http://parlament.ba/oLaw/GetOwisDocument/?documentId=174947&data=520327C6CAA680210B958DE0A25808CE&lang=bs;56588;174947
http://parlament.ba/olaw/OLawDetails?lawId=56588;http://parlament.ba/oLaw/GetOwisDocument/?documentId=163173&data=8961E04F2092239B33B4396D24D65ED1&lang=bs;56588;163173
http://parlament.ba/olaw/OLawDetails?lawId=56588;http://parlament.ba/oLaw/GetOwisDocument/?documentId=165453&data=E954CA9168427F53CD40524317E66931&lang=bs;56588;165453
http://parlament.ba/olaw/OLawDetails?lawId=56588;http://parlament.ba/oLaw/GetOwisDocument/?documentId=165454&data=867D6CE9C1FCD43F5343BB629E29D3B9&lang=bs;56588;165454
http://parlament.ba/olaw/OLawDetails?lawId=56588;http://parlament.ba/oLaw/GetOwisDocument/?documentId=165455&data=4E418C191E83A80794F60353496B4C87&lang=bs;56588;165455
http://parlament.ba/olaw/OLawDetails?lawId=56587;http://parlament.ba/oLaw/GetOwisDocument/?documentId=169926&data=4572797D08FBCE3AA7B55E3DD14A7085&lang=bs;56587;169926
http://parlament.ba/olaw/OLawDetails?lawId=56587;http://parlament.ba/oLaw/GetOwisDocument/?documentId=174948&data=808BB1BDEB848C9925E2AAB8D8464383&lang=bs;56587;174948
http://parlament.ba/olaw/OLawDetails?lawId=56587;http://parlament.ba/oLaw/GetOwisDocument/?documentId=174949&data=A3B0302B73F1E6FBD405749DB01B38A7&lang=bs;56587;174949
http://parlament.ba/olaw/OLawDetails?lawId=56587;http://parlament.ba/oLaw/GetOwisDocument/?documentId=181396&data=C78382F18DCB388AB29D7C81AF64BB50&lang=bs;56587;181396
http://parlament.ba/olaw/OLawDetails?lawId=56587;http://parlament.ba/oLaw/GetOwisDocument/?documentId=163172&data=1A20773E957C4085535A8B750989D715&lang=bs;56587;163172
http://parlament.ba/olaw/OLawDetails?lawId=56587;http://parlament.ba/oLaw/GetOwisDocument/?documentId=165450&data=5E28328CF353152241065F251DDA596B&lang=bs;56587;165450
http://parlament.ba/olaw/OLawDetails?lawId=56587;http://parlament.ba/oLaw/GetOwisDocument/?documentId=165451&data=4E74848FC674253A80E437E3812A5AA8&lang=bs;56587;165451
http://parlament.ba/olaw/OLawDetails?lawId=56587;http://parlament.ba/oLaw/GetOwisDocument/?documentId=165452&data=AF6D06527417B10A097A5AD3E485DE60&lang=bs;56587;165452
http://parlament.ba/olaw/OLawDetails?lawId=56115;http://parlament.ba/oLaw/GetOwisDocument/?documentId=167766&data=676A6170E2B732CE71A6610FF2C66139&lang=bs;56115;167766
http://parlament.ba/olaw/OLawDetails?lawId=56115;http://parlament.ba/oLaw/GetOwisDocument/?documentId=169919&data=A82FF5907FDC7391568F06B3401E3B86&lang=bs;56115;169919
http://parlament.ba/olaw/OLawDetails?lawId=56115;http://parlament.ba/oLaw/GetOwisDocument/?documentId=163176&data=CFEE4D37F9BF2B2EB39648D46588B464&lang=bs;56115;163176
http://parlament.ba/olaw/OLawDetails?lawId=56115;http://parlament.ba/oLaw/GetOwisDocument/?documentId=165458&data=F710CC281B44DC92B1E0CB054EDEBC36&lang=bs;56115;165458
http://parlament.ba/olaw/OLawDetails?lawId=56115;http://parlament.ba/oLaw/GetOwisDocument/?documentId=168884&data=8BD4909F6FCFFE9D8BA8707307CA17BA&lang=bs;56115;168884
http://parlament.ba/olaw/OLawDetails?lawId=55898;http://parlament.ba/oLaw/GetOwisDocument/?documentId=169922&data=685F73BC560B958C630345B1DD361750&lang=bs;55898;169922
http://parlament.ba/olaw/OLawDetails?lawId=55898;http://parlament.ba/oLaw/GetOwisDocument/?documentId=169923&data=E7B5BDF7527BC60F0F1EA49DCFB5790A&lang=bs;55898;169923
http://parlament.ba/olaw/OLawDetails?lawId=55898;http://parlament.ba/oLaw/GetOwisDocument/?documentId=158968&data=E96A171D7E248494863A0137A113B5E8&lang=bs;55898;158968
http://parlament.ba/olaw/OLawDetails?lawId=55898;http://parlament.ba/oLaw/GetOwisDocument/?documentId=163178&data=F5B711638D48BEF798D4C4CFF3CF1C3B&lang=bs;55898;163178
http://parlament.ba/olaw/OLawDetails?lawId=55898;http://parlament.ba/oLaw/GetOwisDocument/?documentId=163179&data=E4A31392E89AD1CF3F8A9F5285B64F15&lang=bs;55898;163179
http://parlament.ba/olaw/OLawDetails?lawId=55898;http://parlament.ba/oLaw/GetOwisDocument/?documentId=165459&data=104AB1C9B8807420C3E20FDB1416D806&lang=bs;55898;165459
http://parlament.ba/olaw/OLawDetails?lawId=55472;http://parlament.ba/oLaw/GetOwisDocument/?documentId=158969&data=A1A81F2AA20160839760D795F043208F&lang=bs;55472;158969
http://parlament.ba/olaw/OLawDetails?lawId=55472;http://parlament.ba/oLaw/GetOwisDocument/?documentId=163175&data=7C0DA4F658102B50082948873B4B24DE&lang=bs;55472;163175
http://parlament.ba/olaw/OLawDetails?lawId=55472;http://parlament.ba/oLaw/GetOwisDocument/?documentId=165457&data=4C0548930E364492AA047FAC75369EFC&lang=bs;55472;165457
http://parlament.ba/olaw/OLawDetails?lawId=55472;http://parlament.ba/oLaw/GetOwisDocument/?documentId=168883&data=0D032FFAE22B6EC763B61BBCC8ECC2D5&lang=bs;55472;168883
http://parlament.ba/olaw/OLawDetails?lawId=55472;http://parlament.ba/oLaw/GetOwisDocument/?documentId=172204&data=85DA08C9B1F87C4D5E85D7495309FEB8&lang=bs;55472;172204
http://parlament.ba/olaw/OLawDetails?lawId=55334;http://parlament.ba/oLaw/GetOwisDocument/?documentId=156914&data=F94447DCDA6EDBCCA5E2E648C4A59D6A&lang=bs;55334;156914
http://parlament.ba/olaw/OLawDetails?lawId=55334;http://parlament.ba/oLaw/GetOwisDocument/?documentId=156915&data=09A7C1ED945F007EF8FE6D2A69F507A9&lang=bs;55334;156915
http://parlament.ba/olaw/OLawDetails?lawId=55334;http://parlament.ba/oLaw/GetOwisDocument/?documentId=155342&data=072AC37471A85FF7B419A5B1BAA784AB&lang=bs;55334;155342
http://parlament.ba/olaw/OLawDetails?lawId=55334;http://parlament.ba/oLaw/GetOwisDocument/?documentId=155343&data=287A5A11BBDD5066D108441C0345F755&lang=bs;55334;155343
http://parlament.ba/olaw/OLawDetails?lawId=55282;http://parlament.ba/oLaw/GetOwisDocument/?documentId=156916&data=E6BA8800043984C615BA9E9239D331D6&lang=bs;55282;156916
http://parlament.ba/olaw/OLawDetails?lawId=55282;http://parlament.ba/oLaw/GetOwisDocument/?documentId=156905&data=8D8AB1512547FB5344F81B7C781E7A42&lang=bs;55282;156905
http://parlament.ba/olaw/OLawDetails?lawId=55282;http://parlament.ba/oLaw/GetOwisDocument/?documentId=155350&data=724AF3BE409F9CDB31757BF8A9364F76&lang=bs;55282;155350
http://parlament.ba/olaw/OLawDetails?lawId=55282;http://parlament.ba/oLaw/GetOwisDocument/?documentId=156824&data=75544C5AC0CD582939C3D75FFEED8092&lang=bs;55282;156824
http://parlament.ba/olaw/OLawDetails?lawId=55282;http://parlament.ba/oLaw/GetOwisDocument/?documentId=156825&data=CA907D2A226F5ED83261C5F5330BC6EB&lang=bs;55282;156825
http://parlament.ba/olaw/OLawDetails?lawId=55282;http://parlament.ba/oLaw/GetOwisDocument/?documentId=156826&data=51012A0BC22C777D98A6A3651C160FA6&lang=bs;55282;156826
http://parlament.ba/olaw/OLawDetails?lawId=55282;http://parlament.ba/oLaw/GetOwisDocument/?documentId=156827&data=2463452C617534BF02E860FBA56FA193&lang=bs;55282;156827
http://parlament.ba/olaw/OLawDetails?lawId=55282;http://parlament.ba/oLaw/GetOwisDocument/?documentId=156828&data=716FF529C2DEB2FDB410542A45889416&lang=bs;55282;156828
http://parlament.ba/olaw/OLawDetails?lawId=55126;http://parlament.ba/oLaw/GetOwisDocument/?documentId=154429&data=AD2ED709E5A30559A3CF30E75E578BA2&lang=bs;55126;154429
http://parlament.ba/olaw/OLawDetails?lawId=55126;http://parlament.ba/oLaw/GetOwisDocument/?documentId=154430&data=78510EF6E1D2DE85C393DBE0152847FF&lang=bs;55126;154430
http://parlament.ba/olaw/OLawDetails?lawId=55126;http://parlament.ba/oLaw/GetOwisDocument/?documentId=153057&data=B6D20F9A159D858FAE47059BB114105A&lang=bs;55126;153057
http://parlament.ba/olaw/OLawDetails?lawId=55126;http://parlament.ba/oLaw/GetOwisDocument/?documentId=153058&data=58EED522F1E6A4F4DACFE6D676E30CD5&lang=bs;55126;153058
http://parlament.ba/olaw/OLawDetails?lawId=55126;http://parlament.ba/oLaw/GetOwisDocument/?documentId=153059&data=6BBAB6BAC2C0448A279A2F9E7748C42A&lang=bs;55126;153059
http://parlament.ba/olaw/OLawDetails?lawId=55126;http://parlament.ba/oLaw/GetOwisDocument/?documentId=155349&data=C819A8AD1A820DFFB04F25DFE17A4BEF&lang=bs;55126;155349
http://parlament.ba/olaw/OLawDetails?lawId=55126;http://parlament.ba/oLaw/GetOwisDocument/?documentId=158099&data=E470493E67192FA1A0496FB54F30CE3E&lang=bs;55126;158099
http://parlament.ba/olaw/OLawDetails?lawId=55126;http://parlament.ba/oLaw/GetOwisDocument/?documentId=158970&data=D728E9197D3F435215200231BC4D5057&lang=bs;55126;158970
http://parlament.ba/olaw/OLawDetails?lawId=54855;http://parlament.ba/oLaw/GetOwisDocument/?documentId=159671&data=FC140543C454F7BA08F3298330B3FF71&lang=bs;54855;159671
http://parlament.ba/olaw/OLawDetails?lawId=54855;http://parlament.ba/oLaw/GetOwisDocument/?documentId=167765&data=FC737BCBC2E0CBC11C49A6D9B8C7CEE2&lang=bs;54855;167765
http://parlament.ba/olaw/OLawDetails?lawId=54855;http://parlament.ba/oLaw/GetOwisDocument/?documentId=153067&data=10F9E2658A5A810F6501FCB6204C735D&lang=bs;54855;153067
http://parlament.ba/olaw/OLawDetails?lawId=54855;http://parlament.ba/oLaw/GetOwisDocument/?documentId=153068&data=6026E0D443774A6E1B32DA968AB5016B&lang=bs;54855;153068
http://parlament.ba/olaw/OLawDetails?lawId=54855;http://parlament.ba/oLaw/GetOwisDocument/?documentId=155348&data=6EEEF77381ADB8F6B54F0E0F3502D1CC&lang=bs;54855;155348
http://parlament.ba/olaw/OLawDetails?lawId=54838;http://parlament.ba/oLaw/GetOwisDocument/?documentId=172116&data=E1CB0371A7A603A8C78CD260F83616A6&lang=bs;54838;172116
http://parlament.ba/olaw/OLawDetails?lawId=54838;http://parlament.ba/oLaw/GetOwisDocument/?documentId=172118&data=1358EF83D72B740560F77D147FE4C518&lang=bs;54838;172118
http://parlament.ba/olaw/OLawDetails?lawId=54838;http://parlament.ba/oLaw/GetOwisDocument/?documentId=181060&data=A381C3D8AFB33A86E416914CC44F8326&lang=bs;54838;181060
http://parlament.ba/olaw/OLawDetails?lawId=54838;http://parlament.ba/oLaw/GetOwisDocument/?documentId=158100&data=B4D09A78D93FA065A883DE7FEE1D2AA7&lang=bs;54838;158100
http://parlament.ba/olaw/OLawDetails?lawId=54838;http://parlament.ba/oLaw/GetOwisDocument/?documentId=158971&data=7B55EBD45A09D639758138E3A6209189&lang=bs;54838;158971
http://parlament.ba/olaw/OLawDetails?lawId=54838;http://parlament.ba/oLaw/GetOwisDocument/?documentId=163174&data=5F8DB2DB604B52D7299FE8F141567C59&lang=bs;54838;163174
http://parlament.ba/olaw/OLawDetails?lawId=54838;http://parlament.ba/oLaw/GetOwisDocument/?documentId=165456&data=639DE46E0BE81399CACAAA29D05DC0E3&lang=bs;54838;165456
http://parlament.ba/olaw/OLawDetails?lawId=54690;http://parlament.ba/oLaw/GetOwisDocument/?documentId=169921&data=1C82F8E92C14424E184BBDE0B5D259D8&lang=bs;54690;169921
http://parlament.ba/olaw/OLawDetails?lawId=54690;http://parlament.ba/oLaw/GetOwisDocument/?documentId=172114&data=C3DF44ADA9D01FFC38F969AC612C2815&lang=bs;54690;172114
http://parlament.ba/olaw/OLawDetails?lawId=54690;http://parlament.ba/oLaw/GetOwisDocument/?documentId=174953&data=8C24C870931366FE6401C581F3679D5B&lang=bs;54690;174953
http://parlament.ba/olaw/OLawDetails?lawId=54690;http://parlament.ba/oLaw/GetOwisDocument/?documentId=176774&data=CCE89A143A28F881C856A965951BBA1B&lang=bs;54690;176774
http://parlament.ba/olaw/OLawDetails?lawId=54690;http://parlament.ba/oLaw/GetOwisDocument/?documentId=176775&data=8A0C6131E9C943981A34ADC562CB694A&lang=bs;54690;176775
http://parlament.ba/olaw/OLawDetails?lawId=54690;http://parlament.ba/oLaw/GetOwisDocument/?documentId=153066&data=F2F7CFA274C2248912264B3B291BE662&lang=bs;54690;153066
http://parlament.ba/olaw/OLawDetails?lawId=54690;http://parlament.ba/oLaw/GetOwisDocument/?documentId=155347&data=D73FA06351E22781F119CEAD6382BADB&lang=bs;54690;155347
http://parlament.ba/olaw/OLawDetails?lawId=54370;http://parlament.ba/oLaw/GetOwisDocument/?documentId=152041&data=46626CE7E34CA5AA01E7EE631B5F6954&lang=bs;54370;152041
http://parlament.ba/olaw/OLawDetails?lawId=54370;http://parlament.ba/oLaw/GetOwisDocument/?documentId=154433&data=5761912B86F7A81FF51740F5192C53EA&lang=bs;54370;154433
http://parlament.ba/olaw/OLawDetails?lawId=54370;http://parlament.ba/oLaw/GetOwisDocument/?documentId=154434&data=9E0A86F18763202974304BB2EE259879&lang=bs;54370;154434
http://parlament.ba/olaw/OLawDetails?lawId=54370;http://parlament.ba/oLaw/GetOwisDocument/?documentId=151430&data=B46D5081BD6A3EEDED67CE7C27E13F20&lang=bs;54370;151430
http://parlament.ba/olaw/OLawDetails?lawId=54370;http://parlament.ba/oLaw/GetOwisDocument/?documentId=153065&data=9247586D11295DD57F32C42690A1276B&lang=bs;54370;153065
http://parlament.ba/olaw/OLawDetails?lawId=54270;http://parlament.ba/oLaw/GetOwisDocument/?documentId=152040&data=0D8E2114945881AA199BD7AF9325AA84&lang=bs;54270;152040
http://parlament.ba/olaw/OLawDetails?lawId=54270;http://parlament.ba/oLaw/GetOwisDocument/?documentId=154438&data=0D9A117C376FF617E25E1F1C13E343F6&lang=bs;54270;154438
http://parlament.ba/olaw/OLawDetails?lawId=54270;http://parlament.ba/oLaw/GetOwisDocument/?documentId=154439&data=BAB7A8AB9125F87858E3CEA3DD5E22B4&lang=bs;54270;154439
http://parlament.ba/olaw/OLawDetails?lawId=54270;http://parlament.ba/oLaw/GetOwisDocument/?documentId=154440&data=1B130880577D3E2B1757A3E830DEBA77&lang=bs;54270;154440
http://parlament.ba/olaw/OLawDetails?lawId=54270;http://parlament.ba/oLaw/GetOwisDocument/?documentId=156919&data=1F18B2CEFAED1BFA6FA8299BB2F9F173&lang=bs;54270;156919
http://parlament.ba/olaw/OLawDetails?lawId=54270;http://parlament.ba/oLaw/GetOwisDocument/?documentId=151429&data=25EBEA3C86C5E63B967CB4F57A31CCDF&lang=bs;54270;151429
http://parlament.ba/olaw/OLawDetails?lawId=54270;http://parlament.ba/oLaw/GetOwisDocument/?documentId=153064&data=B2DBBEFE4D89CB6873375A12B631E2FE&lang=bs;54270;153064
http://parlament.ba/olaw/OLawDetails?lawId=54270;http://parlament.ba/oLaw/GetOwisDocument/?documentId=155352&data=83203584ADDF92231B18C43E5ABBE99D&lang=bs;54270;155352
http://parlament.ba/olaw/OLawDetails?lawId=54270;http://parlament.ba/oLaw/GetOwisDocument/?documentId=156851&data=B66F7BF7642AEE86AE012CFEAC49BF47&lang=bs;54270;156851
http://parlament.ba/olaw/OLawDetails?lawId=54153;http://parlament.ba/oLaw/GetOwisDocument/?documentId=152038&data=13F5A8D6F2BDFB565B10A42CB0100362&lang=bs;54153;152038
http://parlament.ba/olaw/OLawDetails?lawId=54153;http://parlament.ba/oLaw/GetOwisDocument/?documentId=151421&data=4844DBB91BD0DEFC0D8E0AB46EBFC876&lang=bs;54153;151421
http://parlament.ba/olaw/OLawDetails?lawId=54153;http://parlament.ba/oLaw/GetOwisDocument/?documentId=153063&data=884BBF4370B67EAFBAC6CF8831E2E939&lang=bs;54153;153063
http://parlament.ba/olaw/OLawDetails?lawId=54118;http://parlament.ba/oLaw/GetOwisDocument/?documentId=146320&data=18B50AE10155E6BA5752C8AD275E3BE7&lang=bs;54118;146320
http://parlament.ba/olaw/OLawDetails?lawId=54118;http://parlament.ba/oLaw/GetOwisDocument/?documentId=147661&data=2B94E85E487ACE184D6119E8AC56EE00&lang=bs;54118;147661
http://parlament.ba/olaw/OLawDetails?lawId=54118;http://parlament.ba/oLaw/GetOwisDocument/?documentId=147668&data=99F3691EF50218655798E06179A1D88C&lang=bs;54118;147668
http://parlament.ba/olaw/OLawDetails?lawId=53951;http://parlament.ba/oLaw/GetOwisDocument/?documentId=146325&data=237A856C0573927C8F7EAD7066F7D3AC&lang=bs;53951;146325
http://parlament.ba/olaw/OLawDetails?lawId=53951;http://parlament.ba/oLaw/GetOwisDocument/?documentId=147676&data=80C0396B474666CBEBC666C1F9E05552&lang=bs;53951;147676
http://parlament.ba/olaw/OLawDetails?lawId=53951;http://parlament.ba/oLaw/GetOwisDocument/?documentId=153061&data=0A833919A5AF268B8358B724369E5BD1&lang=bs;53951;153061
http://parlament.ba/olaw/OLawDetails?lawId=53772;http://parlament.ba/oLaw/GetOwisDocument/?documentId=144878&data=18E9127C110FA5AD49ACF0DC575B8337&lang=bs;53772;144878
http://parlament.ba/olaw/OLawDetails?lawId=53772;http://parlament.ba/oLaw/GetOwisDocument/?documentId=144879&data=930FF53039EDFD0468393E569EED8D08&lang=bs;53772;144879
http://parlament.ba/olaw/OLawDetails?lawId=53772;http://parlament.ba/oLaw/GetOwisDocument/?documentId=144880&data=806E57FE45F53022E7118902C5754550&lang=bs;53772;144880
http://parlament.ba/olaw/OLawDetails?lawId=53772;http://parlament.ba/oLaw/GetOwisDocument/?documentId=144881&data=4D2783A7110BB49CB212886286DBC939&lang=bs;53772;144881
http://parlament.ba/olaw/OLawDetails?lawId=53772;http://parlament.ba/oLaw/GetOwisDocument/?documentId=151427&data=0194E5B17CA3B4B56783D69B698D4101&lang=bs;53772;151427
http://parlament.ba/olaw/OLawDetails?lawId=53772;http://parlament.ba/oLaw/GetOwisDocument/?documentId=151428&data=A21903B6BCB9B670C63D200868460604&lang=bs;53772;151428
http://parlament.ba/olaw/OLawDetails?lawId=53771;http://parlament.ba/oLaw/GetOwisDocument/?documentId=144874&data=86873B5B7E8E87365FCC65321B1A2DAD&lang=bs;53771;144874
http://parlament.ba/olaw/OLawDetails?lawId=53771;http://parlament.ba/oLaw/GetOwisDocument/?documentId=144875&data=21F625FD0C226CD5B2D639D8D08B76D1&lang=bs;53771;144875
http://parlament.ba/olaw/OLawDetails?lawId=53771;http://parlament.ba/oLaw/GetOwisDocument/?documentId=144876&data=722E7BD7F09F8C8B5EF06A60FF2660A5&lang=bs;53771;144876
http://parlament.ba/olaw/OLawDetails?lawId=53771;http://parlament.ba/oLaw/GetOwisDocument/?documentId=144877&data=BB1357FCD4E16927C549C15133789A6A&lang=bs;53771;144877
http://parlament.ba/olaw/OLawDetails?lawId=53771;http://parlament.ba/oLaw/GetOwisDocument/?documentId=151426&data=8684EE42AADDDA2FFF5E8A5ECCA187A9&lang=bs;53771;151426
http://parlament.ba/olaw/OLawDetails?lawId=53770;http://parlament.ba/oLaw/GetOwisDocument/?documentId=144850&data=BF54D4E444656D2164DAD5E165BD9800&lang=bs;53770;144850
http://parlament.ba/olaw/OLawDetails?lawId=53770;http://parlament.ba/oLaw/GetOwisDocument/?documentId=144851&data=59EFDDE4DE265835A917B20A59314BBC&lang=bs;53770;144851
http://parlament.ba/olaw/OLawDetails?lawId=53770;http://parlament.ba/oLaw/GetOwisDocument/?documentId=144852&data=0D7D87E83B8573B4C7672BDF5B8D881B&lang=bs;53770;144852
http://parlament.ba/olaw/OLawDetails?lawId=53770;http://parlament.ba/oLaw/GetOwisDocument/?documentId=144859&data=044B3240C90A3045E2712247DAAA0247&lang=bs;53770;144859
http://parlament.ba/olaw/OLawDetails?lawId=53770;http://parlament.ba/oLaw/GetOwisDocument/?documentId=151425&data=187641D370634D99C8B7CFEC1C25E9EB&lang=bs;53770;151425
http://parlament.ba/olaw/OLawDetails?lawId=53685;http://parlament.ba/oLaw/GetOwisDocument/?documentId=147846&data=765B11CF388B635F49785F49F9109DFF&lang=bs;53685;147846
http://parlament.ba/olaw/OLawDetails?lawId=53685;http://parlament.ba/oLaw/GetOwisDocument/?documentId=152032&data=4AFF35DC86C0386254A01102602F715C&lang=bs;53685;152032
http://parlament.ba/olaw/OLawDetails?lawId=53685;http://parlament.ba/oLaw/GetOwisDocument/?documentId=146323&data=0CF94076A402AAF6EBECAF81A28DCA00&lang=bs;53685;146323
http://parlament.ba/olaw/OLawDetails?lawId=53685;http://parlament.ba/oLaw/GetOwisDocument/?documentId=147669&data=FE7D027E7A53907111AE9EFB8ABB5ADC&lang=bs;53685;147669
http://parlament.ba/olaw/OLawDetails?lawId=53359;http://parlament.ba/oLaw/GetOwisDocument/?documentId=142568&data=51DC42F309EBFA0D11868AF421F5497E&lang=bs;53359;142568
http://parlament.ba/olaw/OLawDetails?lawId=53359;http://parlament.ba/oLaw/GetOwisDocument/?documentId=142569&data=8F6D0ED1FC63ED3F5B7C12F447371618&lang=bs;53359;142569
http://parlament.ba/olaw/OLawDetails?lawId=53359;http://parlament.ba/oLaw/GetOwisDocument/?documentId=142457&data=FAC74479739E08B1D62D68317F718350&lang=bs;53359;142457
http://parlament.ba/olaw/OLawDetails?lawId=53359;http://parlament.ba/oLaw/GetOwisDocument/?documentId=142458&data=B3394AEB13E5E7786DAD18DCAA96D75D&lang=bs;53359;142458
http://parlament.ba/olaw/OLawDetails?lawId=53292;http://parlament.ba/oLaw/GetOwisDocument/?documentId=147847&data=C2FE20F372E7853C8981EED1E2922A24&lang=bs;53292;147847
http://parlament.ba/olaw/OLawDetails?lawId=53292;http://parlament.ba/oLaw/GetOwisDocument/?documentId=152042&data=BEB083BAA5C57B6A0A749C2B80FA2810&lang=bs;53292;152042
http://parlament.ba/olaw/OLawDetails?lawId=53292;http://parlament.ba/oLaw/GetOwisDocument/?documentId=154431&data=BEE605B8DE8E6EB4511C26034966303D&lang=bs;53292;154431
